Geographicarea,Indicator,Sex,TIME_PERIOD,OBS_VALUE,Unit multiplier,Unit of measure,Observation Status,Observation confidentaility,LOWER_BOUND,UPPER_BOUND,WGTD_SAMPL_SIZE,OBS_FOOTNOTE,SERIES_FOOTNOTE,DATA_SOURCE,SOURCE_LINK,CUSTODIAN,Time period activity related to when the data are collected,REF_PERIOD,COVERAGE_TIME,Current age
Senegal,Mother-to-child HIV transmission rate,Total,2001,36.78,Units,Rate per 100 of Population,Estimated value,Free,34.72,38.73,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Senegal,Mother-to-child HIV transmission rate,Total,2002,36.19,Units,Rate per 100 of Population,Estimated value,Free,34.09,38.37,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Senegal,Mother-to-child HIV transmission rate,Total,2003,35.83,Units,Rate per 100 of Population,Estimated value,Free,34,37.88,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Senegal,Mother-to-child HIV transmission rate,Total,2004,35.44,Units,Rate per 100 of Population,Estimated value,Free,33.5,37.46,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Senegal,Mother-to-child HIV transmission rate,Total,2005,34.97,Units,Rate per 100 of Population,Estimated value,Free,33.06,36.83,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Senegal,Mother-to-child HIV transmission rate,Total,2006,34.43,Units,Rate per 100 of Population,Estimated value,Free,32.45,36.34,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Senegal,Mother-to-child HIV transmission rate,Total,2007,31.88,Units,Rate per 100 of Population,Estimated value,Free,30.03,33.56,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Senegal,Mother-to-child HIV transmission rate,Total,2008,28.28,Units,Rate per 100 of Population,Estimated value,Free,25.93,30.63,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Senegal,Mother-to-child HIV transmission rate,Total,2009,25.66,Units,Rate per 100 of Population,Estimated value,Free,23.36,27.86,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Senegal,Mother-to-child HIV transmission rate,Total,2010,25.34,Units,Rate per 100 of Population,Estimated value,Free,22.83,27.58,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Senegal,Mother-to-child HIV transmission rate,Total,2011,24.58,Units,Rate per 100 of Population,Estimated value,Free,22,26.74,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Senegal,Mother-to-child HIV transmission rate,Total,2012,23.25,Units,Rate per 100 of Population,Estimated value,Free,20.75,25.28,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Senegal,Mother-to-child HIV transmission rate,Total,2013,21.12,Units,Rate per 100 of Population,Estimated value,Free,19.16,23.16,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Senegal,Mother-to-child HIV transmission rate,Total,2014,22.77,Units,Rate per 100 of Population,Estimated value,Free,20.97,24.59,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Senegal,Mother-to-child HIV transmission rate,Total,2015,20.48,Units,Rate per 100 of Population,Estimated value,Free,18.46,22.64,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Senegal,Mother-to-child HIV transmission rate,Total,2016,19.64,Units,Rate per 100 of Population,Estimated value,Free,17.66,22.15,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Senegal,Mother-to-child HIV transmission rate,Total,2017,19.76,Units,Rate per 100 of Population,Estimated value,Free,16.38,22.54,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Senegal,Mother-to-child HIV transmission rate,Total,2018,17.35,Units,Rate per 100 of Population,Estimated value,Free,15.13,21.03,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Senegal,Mother-to-child HIV transmission rate,Total,2019,15.9,Units,Rate per 100 of Population,Estimated value,Free,13.94,19.45,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Sierra Leone,Mother-to-child HIV transmission rate,Total,2000,33.57,Units,Rate per 100 of Population,Estimated value,Free,31.41,35.7,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Sierra Leone,Mother-to-child HIV transmission rate,Total,2001,33.49,Units,Rate per 100 of Population,Estimated value,Free,31.37,35.39,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Sierra Leone,Mother-to-child HIV transmission rate,Total,2002,33.61,Units,Rate per 100 of Population,Estimated value,Free,31.39,35.62,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Sierra Leone,Mother-to-child HIV transmission rate,Total,2003,33.56,Units,Rate per 100 of Population,Estimated value,Free,31.45,35.71,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Sierra Leone,Mother-to-child HIV transmission rate,Total,2004,33.56,Units,Rate per 100 of Population,Estimated value,Free,31.41,35.57,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Sierra Leone,Mother-to-child HIV transmission rate,Total,2005,33.33,Units,Rate per 100 of Population,Estimated value,Free,31.21,35.32,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Sierra Leone,Mother-to-child HIV transmission rate,Total,2006,32.95,Units,Rate per 100 of Population,Estimated value,Free,30.96,34.92,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Sierra Leone,Mother-to-child HIV transmission rate,Total,2007,32.76,Units,Rate per 100 of Population,Estimated value,Free,30.93,34.66,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Sierra Leone,Mother-to-child HIV transmission rate,Total,2008,29.44,Units,Rate per 100 of Population,Estimated value,Free,27.95,31.09,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Sierra Leone,Mother-to-child HIV transmission rate,Total,2009,29.62,Units,Rate per 100 of Population,Estimated value,Free,28.08,31.31,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Sierra Leone,Mother-to-child HIV transmission rate,Total,2010,28.19,Units,Rate per 100 of Population,Estimated value,Free,26.7,29.8,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Sierra Leone,Mother-to-child HIV transmission rate,Total,2011,26.74,Units,Rate per 100 of Population,Estimated value,Free,25.14,28.43,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Sierra Leone,Mother-to-child HIV transmission rate,Total,2012,24.61,Units,Rate per 100 of Population,Estimated value,Free,22.57,26.26,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Sierra Leone,Mother-to-child HIV transmission rate,Total,2013,25.23,Units,Rate per 100 of Population,Estimated value,Free,23.31,26.94,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Sierra Leone,Mother-to-child HIV transmission rate,Total,2014,23.66,Units,Rate per 100 of Population,Estimated value,Free,20.98,25.58,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Sierra Leone,Mother-to-child HIV transmission rate,Total,2015,21.33,Units,Rate per 100 of Population,Estimated value,Free,17.51,23.63,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Sierra Leone,Mother-to-child HIV transmission rate,Total,2016,20.01,Units,Rate per 100 of Population,Estimated value,Free,15.68,22.37,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Sierra Leone,Mother-to-child HIV transmission rate,Total,2017,19.04,Units,Rate per 100 of Population,Estimated value,Free,14.34,21.6,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Sierra Leone,Mother-to-child HIV transmission rate,Total,2018,17.31,Units,Rate per 100 of Population,Estimated value,Free,12.85,20.24,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Sierra Leone,Mother-to-child HIV transmission rate,Total,2019,17.84,Units,Rate per 100 of Population,Estimated value,Free,13.12,20.62,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Somalia,Mother-to-child HIV transmission rate,Total,2000,41.02,Units,Rate per 100 of Population,Estimated value,Free,38.5,43.92,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Somalia,Mother-to-child HIV transmission rate,Total,2001,40.24,Units,Rate per 100 of Population,Estimated value,Free,37.74,42.73,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Somalia,Mother-to-child HIV transmission rate,Total,2002,39.48,Units,Rate per 100 of Population,Estimated value,Free,37.19,42.1,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Somalia,Mother-to-child HIV transmission rate,Total,2003,38.66,Units,Rate per 100 of Population,Estimated value,Free,36.49,41.26,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
Somalia,Mother-to-child HIV transmission rate,Total,2004,37.98,Units,Rate per 100 of Population,Estimated value,Free,35.68,40.64,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,UNAIDS 2020 estimates,http://aidsinfo.unaids.org/,,,,2000-2019,Total
